馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パープルアドミラル,牡5,上野,美浦・堀内,差し,125.4,11,9,,14.5,444(+4),阪神,42,中5週,Y,,3,シビルウォー,マンハッタンカフェ,,
2,2,ローディアマント,セ5,,美浦・尾関,,1.8,1,2,,13.5,480(-2),小倉,77,中10週,Y,,3,サトノダイヤモンド,New Approach,,
3,3,エコロマーベリック,セ5,草野,美浦・岩戸,先行,28.1,7,8,,13.9,488(+10),阪神,42,中5週,Y,,3,ハーツクライ,Ghostzapper,,
4,4,ザスリーサーティ,牡1,坂口,美浦・尾形,先行,23.8,6,1,障害4歳以上未勝利,13.9,480(-4),阪神,41,中5週,Y,,3,ステイゴールド,ヘクタープロテクター,,
5,5,タイセイスラッガー,牡7,井上,美浦・古賀,逃げ,58.4,10,14,,14.0,560(0),中山,28,中3週,Y,,3,タイセイレジェンド,マンハッタンカフェ,,B
6,5,メイショウコホク,セ8,小牧加,栗東・笹田,差し,49.1,8,10,,13.7,484(-8),小倉,98,中13週,Y,,3,ダイワメジャー,Kris S.,,
7,6,テクネチウム,牡4,小野寺,栗東・前川,先行,11.9,4,8,4歳以上1勝クラス,35.9,486(+2),阪神,62,中8週,Y,,3,マクフィ,キングズベスト,,
8,6,ブリエヴェール,牡7,金子,美浦・小笠,差し,12.0,5,3,,13.5,460(+6),小倉,70,中9週,Y,,3,エイシンフラッシュ,ゴールドアリュール,,
9,7,メイショウカズサ,牡8,森一,栗東・安達,先行,7.2,3,1,障害4歳以上未勝利,13.8,488(+2),中山,34,中4週,Y,,3,カジノドライヴ,コロナドズクエスト,,
10,7,タイセイモンストル,牡8,五十嵐,美浦・新開,差し,53.5,9,1,障害3歳以上未勝利,13.4,488(0),福島,188,中26週,Y,Y,3,ルーラーシップ,ダンスインザダーク,,B
12,8,モントライゼ,牡7,高田,栗東・松永幹,逃げ,3.7,2,6,,13.6,526(-2),小倉,77,中10週,Y,,3,ダイワメジャー,Nayef,,
