券種,組み合わせ,配当,人気
単勝,13,320,1
複勝,13,140,1
複勝,10,180,4
複勝,1,160,2
枠連,7-8,1000,2
馬連,10-13,1420,5
ワイド,10-13,420,2
ワイド,1-13,390,1
ワイド,1-10,670,8
馬単,13-10,2370,4
3連複,1-10-13,2360,3
3連単,13-10-1,11750,18
