コーナー,通過順
1コーナー,"(*5,10)(2,9)(6,7)3-(1,8)-4"
2コーナー,"(*5,10)(2,9)(6,7)3-(1,8)4"
3コーナー,"(*5,10)9,2(7,4)(3,6)8,1"
4コーナー,"(*5,10)(2,9)4(3,6,7)8,1"
