着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,コスモストーム,牡2,56.0,秋山稔,1:26.1,,7,16.1,38.7,栗東北出,498(+12)
2,8,11,サディーク,牝2,55.0,鮫島駿,1:26.4,2,4,6.8,38.6,栗東河嶋,440(+10)
3,6,6,スリーピース,牡2,56.0,ルメー,1:26.4,クビ,5,8.2,39.0,美浦武井,460(+2)
4,1,1,アーデルリーベ,牝2,55.0,幸,1:27.0,3.1/2,2,4.7,40.0,栗東斉藤崇,464(+6)
5,7,9,スカイブルー,牡2,56.0,西村淳,1:27.6,3.1/2,1,3.3,40.4,栗東杉山晴,508(+6)
6,7,8,ザクシス,牡2,56.0,坂井,1:28.2,3.1/2,10,62.6,40.0,美浦加藤士,442(-2)
7,3,3,ミッドナイトゲイル,牝2,55.0,岩田望,1:28.3,1/2,9,25.3,40.1,栗東小栗,462(+2)
8,2,2,コウユーモジョカー,牝2,55.0,岩田康,1:28.6,1.3/4,11,70.8,40.7,栗東斉藤崇,460(+14)
9,6,7,サニーサルサ,牝2,55.0,戸崎圭,1:28.9,2,8,18.9,41.0,栗東高橋康,458(0)
10,5,5,ジャスパーソレイユ,牡2,56.0,武豊,1:29.5,3.1/2,3,4.9,42.4,栗東森秀,456(+2)
11,4,4,モカラマーズ,牡2,56.0,松山,1:30.1,3.1/2,6,10.9,40.8,栗東高柳大,472(+6)
