馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウインエタンセル,牡4,小野寺,栗東・西園翔,先行,8.7,3,2,障害4歳以上未勝利,13.2,488(0),新潟,21,中2週,Y,,3,ビーチパトロール,ブラックホーク,,
2,2,スマイルスルー,牡4,高田,栗東・斉藤崇,,1.7,1,2,障害4歳以上未勝利,13.0,518(0),福島,49,中6週,Y,,3,ルーラーシップ,シンボリクリスエス,,
3,3,デザートスター,セ5,石神深,美浦・武井,逃げ,40.0,7,8,障害4歳以上未勝利,13.7,458(-4),新潟,28,中3週,Y,,3,サトノアラジン,ジャングルポケット,,
4,4,アメリカンピース,セ6,小坂,栗東・音無,差し,20.1,6,4,障害4歳以上未勝利,13.3,460(0),新潟,22,中2週,Y,,3,Tapit,Ghostzapper,,
5,5,アスターチェンチ,牡4,井上,栗東・河嶋,先行,73.2,10,8,障害4歳以上未勝利,13.4,528(+2),新潟,36,中4週,Y,,3,パイロ,More Than Ready,,
6,6,グローツラング,牡5,中村,栗東・安達,差し,15.2,5,12,,40.2,532(+4),京都,154,中21週,Y,,3,ダンカーク,キングカメハメハ,,
7,7,オオキニ,牡5,森一,栗東・鈴木孝,差し,3.4,2,3,障害4歳以上未勝利,13.3,460(+2),新潟,28,中3週,Y,,3,アドマイヤムーン,トウカイテイオー,,
8,7,メイショウオキビ,牡6,西谷誠,栗東・飯田,差し,47.1,8,8,障害4歳以上未勝利,13.4,506(+4),新潟,21,中2週,Y,,3,トウケイヘイロー,フレンチデピュティ,,
9,8,カイトレッド,牝7,上野,美浦・和田雄,逃げ,57.7,9,6,障害4歳以上未勝利,13.4,486(-2),新潟,28,中3週,Y,,3,ゴールドヘイロー,ジャングルポケット,,B
10,8,ニューモニュメント,牡8,黒岩,栗東・小崎,差し,12.2,4,11,,37.5,502(+2),阪神,56,中7週,Y,,2,ヘニーヒューズ,アドマイヤムーン,,
