馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サンタンカ,牡4,松山,栗東・千田,,23.0,9,1,4歳以上2勝クラス,33.6,516(0),京都,15,中1週,Y,,3,モーリス,コマンズ,
2,2,マイエレメント,牝4,吉村,栗東・福永,差し,27.1,10,14,,33.5,494(+8),新潟,28,中3週,Y,,3,エピファネイア,ディープインパクト,
3,3,テラメリタ,牝5,川田,栗東・須貝,差し,7.9,3,1,,34.3,480(-4),阪神,84,中11週,Y,,3,ブリックスアンドモルタル,ヴィクトワールピサ,
4,3,チャンネルトンネル,牡5,武豊,栗東・福永,差し,11.3,5,9,,33.7,464(-8),東京,36,中4週,Y,,3,グレーターロンドン,Henrythenavigator,
5,4,エポックヴィーナス,牝5,田山,栗東・新谷,追込,20.9,8,6,,32.4,450(-2),京都,28,中3週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,
6,4,ウォーターガーベラ,牝4,高杉,栗東・石橋,差し,14.6,6,8,,34.4,462(0),中京,78,中10週,Y,,3,レイデオロ,ヴィクトワールピサ,
7,5,ケーブパール,牝5,岩田望,栗東・友道,差し,14.7,7,8,,33.7,450(+12),阪神,98,中13週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
8,5,ミナデオロ,牡5,ルメー,栗東・藤原,先行,4.8,2,8,,33.3,512(0),新潟,28,中3週,Y,,3,レイデオロ,Unusual Heat,
9,6,アイルシャイン,セ6,松若,栗東・新谷,差し,72.5,13,10,,34.7,486(+4),京都,124,中17週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,
10,6,アウフヘーベン,牝6,レーン,栗東・高橋亮,先行,2.5,1,2,,33.1,464(+2),東京,36,中4週,Y,,3,サトノダイヤモンド,キングカメハメハ,
11,7,コルレオニス,牡5,戸崎圭,栗東・友道,先行,42.0,12,5,,33.6,462(-8),東京,36,中4週,Y,,3,レイデオロ,ファルブラヴ,
12,7,セブンマジシャン B,牡6,西村淳,栗東・高野,差し,10.6,4,4,,32.9,504(-4),京都,28,中3週,Y,,3,ジャスタウェイ,メイショウサムソン,
13,8,ワイドアラジン,牡6,横山武,栗東・奥村豊,差し,92.3,14,6,,33.1,490(-4),新潟,28,中3週,Y,,3,ダイワメジャー,ウォーエンブレム,
14,8,ゼンダンハヤブサ,牡4,酒井,栗東・橋田,差し,36.7,11,5,,32.7,448(-2),京都,28,中3週,Y,,3,スマートオーディン,アグネスタキオン,
