馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トランシルヴァニア,セ8,上野,美浦・田中剛,先行,3.8,1,4,,13.7,502(-2),京都,49,中6週,Y,,3,オルフェーヴル,Real Quiet,,
2,2,テクネチウム,牡4,中村,栗東・木原,逃げ,21.2,9,1,障害3歳以上未勝利,13.3,494(-10),新潟,97,中13週,Y,,3,マクフィ,キングズベスト,,
3,3,ニシノパプルブリリ,牝5,,美浦・矢野,先行,9.5,4,,,0.0,486(+6),福島,77,中10週,Y,,3,ディープブリランテ,アドマイヤオーラ,,
4,4,スヴァルナ,セ1,森一,栗東・池江,先行,15.7,8,9,,13.8,508(-12),京都,56,中7週,Y,,3,ステイゴールド,シンボリクリスエス,,
5,5,メイショウコホク,セ8,小坂,栗東・藤沢,先行,44.3,11,1,障害4歳以上未勝利,13.5,492(-20),中京,20,中2週,Y,,3,ダイワメジャー,Kris S.,,
6,5,マケルナマサムネ,牡7,難波,栗東・畑端,差し,4.7,3,1,障害3歳以上未勝利,13.7,484(+4),京都,70,中9週,Y,,3,ディープブリランテ,ジャングルポケット,,
7,6,リレーションシップ,牡8,高田,栗東・斉藤崇,差し,4.1,2,5,,13.3,522(0),中京,21,中2週,Y,,3,ルーラーシップ,ハーツクライ,,
8,6,テイエムエメラルド,牝7,小野寺,栗東・小椋,差し,11.4,5,1,障害3歳以上未勝利,13.7,468(-8),京都,62,中8週,Y,,3,ロードカナロア,ダンスインザダーク,,
9,7,ミトロジー,セ9,金子,美浦・尾関,先行,11.5,6,1,障害3歳以上未勝利,13.1,490(+16),新潟,105,中14週,Y,,3,ダイワメジャー,Editor's Note,,
10,7,ロンギングバース,セ7,土田,美浦・竹内,先行,14.4,7,6,,13.2,464(0),新潟,98,中13週,Y,,3,ラブリーデイ,ネオユニヴァース,,
11,8,トーアモルペウス,セ5,石神深,美浦・辻,先行,26.2,10,11,,13.8,488(-2),中山,26,中3週,Y,,3,タリスマニック,クロフネ,,B
12,8,キタノブレイド,牡6,草野,美浦・萱野,,47.1,12,1,障害3歳以上未勝利,13.8,478(+6),福島,83,中11週,Y,,3,カレンブラックヒル,Woodman,,
