コーナー,通過順
1コーナー,"(2,9,*14)(7,10,11)-12(8,1)(4,6)(3,5)13"
2コーナー,"(2,*14)(7,9)(10,11)-(12,8,1)-(4,6)-3-(13,5)"
3コーナー,"(*2,14,9)(7,11)(12,10,1,8)(4,6)(5,3)-13"
4コーナー,"2(14,9)-(1,11)(7,8)(12,6)(4,5,3)-13,10"
