コーナー,通過順
1コーナー,"1,7-4,12,10,2,6(3,5)-(9,8)-11"
2コーナー,"(*1,7)-4,12,10-2,6(3,5)(9,8)-11"
3コーナー,"(*1,7)=4,12,10,2-6,3,5(9,8)-11"
4コーナー,"(7,*4)10,12(1,2)-6-3(9,5)8,11"
