馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイアムアッパレ,牡3,長浜,美浦・奥平,,48.6,10,9,3歳未勝利,40.7,506(+2),中山,20,中2週,Y,,3,リオンディーズ,クロフネ,,
2,2,ゴールドフリーダム,セ3,遠藤,美浦・青木,追込,26.0,7,7,3歳未勝利,37.4,480(-8),東京,42,中5週,Y,,1,ゴールドアクター,マーベラスサンデー,,
3,3,スカイレックス,牡3,横山琉,美浦・斎藤誠,先行,2.5,1,2,3歳未勝利,38.1,488(0),中山,21,中2週,Y,,3,ヴァンゴッホ,スペシャルウィーク,,
4,4,ケイジ,牡3,大野,美浦・高柳瑞,差し,31.6,8,13,3歳未勝利,40.6,504(+2),中山,20,中2週,Y,,2,マジェスティックウォリアー,ヴァーミリアン,,
5,5,パンパネイラ,セ3,佐藤,美浦・高橋文,差し,14.9,6,4,3歳未勝利,39.7,450(+4),中山,21,中2週,Y,,3,ドレフォン,ダイワメジャー,,B
6,5,アオイミズホ,牡3,岩田望,美浦・古賀慎,差し,3.1,2,9,3歳未勝利,38.5,522(-6),東京,28,中3週,Y,,3,ビーチパトロール,ダイワメジャー,,
7,6,サドルトウショウ,牝3,石田,美浦・萱野,差し,286.4,12,14,3歳未勝利,36.1,496(+4),中山,7,連闘,Y,,3,ジャスタウェイ,シンボリクリスエス,,
8,6,ワンダーブリッツ,牡3,西村淳,美浦・久保田,,5.3,3,,,,502(0),,,,,,,クリソベリル,ワイルドワンダー,,
9,7,コウソクユノ,牝3,,美浦・中舘,差し,36.7,9,8,3歳未勝利,38.2,426(-6),中山,70,中9週,Y,,2,ブリックスアンドモルタル,キングカメハメハ,,
10,7,メイショウソラル,牡3,菊沢,美浦・和田勇,,63.1,11,,,,484(0),,,,,,,ダノンレジェンド,クレスコグランド,,
11,8,グラムエッジ,牡3,岩田康,美浦・手塚久,追込,13.9,5,12,3歳新馬,40.2,558(0),中山,69,中9週,Y,,1,ナダル,ダンスインザダーク,,
12,8,ランブレイ,牡3,佐々木,美浦・黒岩,追込,12.5,4,14,3歳新馬,37.6,520(-8),中山,70,中9週,Y,,1,リアルスティール,Danehill Dancer,,B
