コーナー,通過順
1コーナー,
2コーナー,"5,9,2(3,11)(6,10)7(1,4)8"
3コーナー,"5-9-(3,2)(7,11,10)(1,6,4)8"
4コーナー,"5-9(3,2)(7,11,10)(1,6,4)8"
