券種,組み合わせ,配当,人気
単勝,4,150,1
複勝,4,110,1
複勝,8,140,2
複勝,9,180,4
枠連,4-7,340,1
馬連,4-8,350,1
ワイド,4-8,170,1
ワイド,4-9,260,3
ワイド,8-9,590,7
馬単,4-8,420,1
3連複,4-8-9,810,2
3連単,4-8-9,2050,2
