馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スーサンアッシャー,牡5,城戸,栗東・鈴木孝,差し,57.4,9,10,,33.7,470(+4),中京,77,中10週,Y,,3,Siyouni,Solon,
2,2,メイショウツツジ,牝6,国分優,栗東・木原,差し,184.3,13,15,,35.1,444(+4),福島,22,中2週,Y,,3,エイシンフラッシュ,デュランダル,
3,3,トーホウディアス,牡6,中井,栗東・小栗,差し,10.9,5,6,,34.3,468(+8),京都,63,中8週,Y,,3,トーホウジャッカル,サクラバクシンオー,
4,4,ヴェールアンレーヴ B,牝5,荻野極,美浦・宮田,差し,28.9,7,5,,34.9,452(+2),中京,99,中13週,Y,,3,リオンディーズ,ディープインパクト,
5,4,アンクルクロス,牡3,長岡,栗東・高橋亮,差し,3.1,1,1,3歳以上2勝クラス,33.0,468(0),京都,15,中1週,Y,,3,タリスマニック,ダンスインザダーク,
6,5,プロスペリダード,牝4,西塚,栗東・西園翔,先行,12.3,6,17,,36.9,446(-6),新潟,50,中6週,Y,,3,アメリカンペイトリオット,Raven's Pass,
7,5,ヤマニンアンフィル,牝5,亀田,栗東・斉藤崇,差し,5.3,3,4,,34.9,488(+8),中京,99,中13週,Y,,3,ダイワメジャー,スウェプトオーヴァーボード,
8,6,アシャカタカ,牡4,丸山,美浦・鈴木伸,,6.5,4,16,,37.2,472(-4),福島,22,中2週,Y,,3,ファインニードル,ハーツクライ,
9,6,アスクビギンアゲン,牡5,川須,栗東・梅田,差し,83.1,10,8,,35.1,564(-2),小倉,147,中20週,Y,,3,ハービンジャー,ディープインパクト,
10,7,アドヴァイス B,牝5,田中健,栗東・中村,先行,34.9,8,5,,35.2,496(+4),京都,35,中4週,Y,,3,モーリス,ダイワメジャー,
11,7,タイセイキューティ,牝4,小沢,美浦・奥村武,差し,133.8,12,11,,34.0,460(0),東京,55,中7週,Y,,3,ダンカーク,ダイワメジャー,
12,8,スリーアイランド,牝4,Ｈドイ,栗東・中竹,先行,3.2,2,2,,35.2,492(-4),福島,22,中2週,Y,,3,Zoustar,Pivotal,
13,8,シュヴェルトライテ,牝5,高杉,美浦・池上,差し,123.1,11,13,,35.4,446(-2),中京,8,連闘,Y,,3,マツリダゴッホ,フレンチデピュティ,
