券種,組み合わせ,配当,人気
単勝,10,490,2
複勝,10,210,3
複勝,1,290,6
複勝,6,160,1
枠連,1-7,2620,16
馬連,1-10,2410,11
ワイド,1-10,900,10
ワイド,6-10,560,3
ワイド,1-6,810,7
馬単,10-1,4310,14
3連複,1-6-10,4380,11
3連単,10-1-6,18810,34
