券種,組み合わせ,配当,人気
単勝,2,1050,5
複勝,2,390,7
複勝,3,140,1
複勝,14,310,6
枠連,2-2,2120,10
馬連,2-3,2130,6
ワイド,2-3,960,10
ワイド,2-14,1720,22
ワイド,3-14,670,5
馬単,2-3,5740,20
3連複,2-3-14,5700,16
3連単,2-3-14,38350,110
