券種,組み合わせ,配当,人気
単勝,7,470,2
複勝,7,210,3
複勝,12,290,4
複勝,10,310,5
枠連,4-6,2510,13
馬連,7-12,3120,10
ワイド,7-12,1260,13
ワイド,7-10,700,6
ワイド,10-12,1920,21
馬単,7-12,5600,18
3連複,7-10-12,8900,25
3連単,7-12-10,41360,110
