着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,マイネルグロン,牡6,62.0,石神深,4:23.9,,1,1.2,13.5,美浦青木,516(0)
2,8,10,エコロデュエル,牡5,60.0,草野,4:25.1,7,5,16.7,13.6,美浦岩戸,476(+2)
3,7,8,ロックユー,セ6,60.0,西谷誠,4:26.1,6,2,6.7,13.6,栗東中内田,448(+10)
4,6,6,ニシノデイジー,牡8,62.0,五十嵐,4:26.4,1.3/4,3,10.3,13.7,美浦高木,506(+2)
5,5,5,トライフォーリアル,セ7,60.0,中村,4:26.8,2.1/2,10,146.1,13.7,美浦萩原,490(0)
6,8,9,ワンダークローバー,牡6,60.0,高田,4:26.8,ハナ,9,86.8,13.7,栗東森田,470(-8)
7,7,7,ネビーイーム,牡6,60.0,小牧加,4:26.9,1/2,8,51.2,13.7,栗東佐々木,534(+4)
8,1,1,ジェミニキング,セ8,61.0,小野寺,4:27.1,1.1/4,4,15.7,13.7,栗東庄野,492(0)
9,2,2,エイシンクリック,牡10,61.0,黒岩,4:29.4,大,7,46.7,13.8,栗東坂口,480(+4)
中止,3,3,マッスルビーチ,牡8,60.0,森一,,,6,33.7,,栗東鈴木孝,486(-14)
