券種,組み合わせ,配当,人気
単勝,10,310,1
複勝,10,150,1
複勝,9,170,3
複勝,13,170,4
枠連,6-6,1060,4
馬連,9-10,1000,3
ワイド,9-10,400,3
ワイド,10-13,380,2
ワイド,9-13,670,7
馬単,10-9,1850,3
3連複,9-10-13,1700,2
3連単,10-9-13,6550,4
