コーナー,通過順
1コーナー,"11,4,5(1,13)-10,7,9,12,3,8-6,2"
2コーナー,"11-4-5-13,1,10,7(3,9,12)8-6,2"
3コーナー,"11,4(5,9)(13,10)(1,12)(3,7)(8,6)2"
4コーナー,"11,4(5,9)13,10(3,12)(1,7)(8,6)2"
