コーナー,通過順
1コーナー,"7,5,3,8-(10,11)-2,4,12-1-6,9"
2コーナー,"7,5,3(10,8)11-(4,2)12,1-6,9"
3コーナー,"(*7,5)3(10,8)11(4,12,2)-1-6-9"
4コーナー,"(*7,5)3(10,8,11)(12,2)(4,1)6,9"
