着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,スズハローム,牡6,57.0,藤懸,1:33.4,,10,15.9,33.8,栗東牧田,464(-4)
2,8,16,サイルーン,セ7,57.0,大野,1:33.4,アタマ,6,12.4,34.3,美浦堀,482(-6)
3,4,8,ファーヴェント,牡5,57.0,横山武,1:33.4,ハナ,1,5.7,34.8,栗東藤原,514(+2)
4,1,2,ミニトランザット,牡4,56.0,西村淳,1:33.5,1/2,2,6.0,35.0,栗東杉山佳,476(+10)
5,7,13,イミグラントソング,牡4,57.0,石川,1:33.7,1.1/4,8,13.3,34.8,美浦辻,502(+14)
6,3,5,ブエナオンダ,牡5,58.0,佐々木,1:33.7,ハナ,7,13.1,34.9,栗東須貝,460(+2)
7,1,1,ゾンニッヒ,牡8,57.5,団野,1:33.8,クビ,9,14.7,35.6,栗東池江,480(-4)
8,2,3,エンペラーズソード,セ4,55.0,丹内,1:33.8,ハナ,11,16.7,35.9,美浦高木,490(-4)
9,2,4,メタルスピード,牡6,55.0,岩田康,1:34.0,1.1/2,4,8.3,36.1,美浦斎藤誠,524(0)
10,5,10,ケイアイセナ,牡7,57.5,津村,1:34.3,1.3/4,3,6.8,36.0,栗東平田,480(0)
11,7,14,ジュンブロッサム,牡7,58.5,荻野極,1:34.5,1,12,17.0,35.3,栗東友道,478(+4)
12,5,9,エエヤン,セ6,57.0,杉原,1:34.7,1.1/4,14,115.1,35.6,美浦伊藤大,480(0)
13,8,15,シリウスコルト,牡5,58.0,三浦,1:34.8,1/2,5,9.1,36.7,美浦田中勝,502(-6)
14,6,12,ダディーズビビッド,牡8,57.5,横山和,1:35.0,1.1/4,15,154.2,36.1,栗東千田,514(-8)
15,3,6,マテンロウオリオン,牡7,56.0,横山典,1:35.4,2.1/2,13,25.0,37.1,栗東昆,474(-18)
除外,4,7,タイムトゥヘヴン,牡8,56.0,田辺,,,,,,美浦戸田,476(-8)
