券種,組み合わせ,配当,人気
単勝,9,140,1
複勝,9,110,1
複勝,1,570,7
複勝,5,1140,8
枠連,1-8,2300,7
馬連,1-9,2450,7
ワイド,1-9,770,7
ワイド,5-9,1710,15
ワイド,1-5,5500,28
馬単,9-1,3080,9
3連複,1-5-9,16150,37
3連単,9-1-5,47310,115
