着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ブレイヴロッカー,牡3,55.0,藤岡康,2:25.2,,1,2.6,34.8,栗東本田,460(+6)
2,5,5,プレイリードリーム,牡7,57.0,和田竜,2:25.4,1.1/4,6,16.8,35.2,栗東安達,472(0)
3,5,6,メイショウゲキリン,牡4,55.0,松山,2:25.6,1.1/4,3,7.6,35.8,栗東笹田,518(0)
4,2,2,ダノンピーカブー,牡4,54.0,幸,2:25.7,3/4,8,29.7,35.5,栗東大久保,476(+2)
5,7,9,ミタマ,牝3,52.0,松若,2:25.9,1,2,2.8,35.9,栗東上村,480(+2)
6,8,12,レッドエンヴィー,牡7,54.0,田口,2:25.9,アタマ,11,91.5,35.1,栗東坂口,504(0)
7,6,8,ビルボードクィーン,牝5,52.0,小崎,2:26.0,クビ,10,50.7,36.1,栗東小崎,454(-2)
8,7,10,ストキャスティーク,牝4,54.0,西村淳,2:26.0,クビ,5,12.0,35.6,美浦大竹,450(-6)
9,1,1,スズカハービン,牡3,53.0,藤岡佑,2:26.3,1.3/4,7,18.4,37.0,栗東高橋忠,458(-8)
10,8,11,マッハモンルード,牝5,52.0,団野,2:26.4,クビ,4,9.0,37.1,栗東斉藤崇,508(+2)
11,6,7,フランコイメル,牡5,55.0,松田,2:26.7,2,9,49.6,36.3,栗東武英,518(-2)
12,3,3,メイショウシロガネ,牡5,53.0,小沢,2:28.9,大,12,179.7,38.8,栗東松永昌,472(0)
