コーナー,通過順
1コーナー,"(*9,11)6(3,5,12)(4,8)13(2,10)-(1,7)"
2コーナー,"(*9,11,6)(3,5,12)(4,8)(2,13)10(1,7)"
3コーナー,"9(11,6)(3,5,12)(4,2,10)(13,8)(1,7)"
4コーナー,"(*9,11,6)(3,5)(4,2,12)13,10,7,1,8"
