券種,組み合わせ,配当,人気
単勝,16,1840,8
複勝,16,390,8
複勝,9,170,1
複勝,10,230,4
枠連,5-8,2100,11
馬連,9-16,4800,18
ワイド,9-16,1470,18
ワイド,10-16,2300,27
ワイド,9-10,640,2
馬単,16-9,13120,49
3連複,9-10-16,11090,33
3連単,16-9-10,102060,326
