馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パープルアドミラル,牡6,金子,美浦・堀内,追込,61.8,11,4,,13.8,452(0),小倉,49,中6週,Y,,3,シビルウォー,マンハッタンカフェ,,
2,2,メイショウソムリエ,セ5,大江圭,美浦・蛯名正,逃げ,3.5,2,2,,13.9,494(-12),中山,35,中4週,Y,,3,サトノダイヤモンド,Storm Cat,,
3,3,シャンドゥレール,セ6,五十嵐,美浦・手塚徳,差し,40.2,10,8,,13.9,496(-6),小倉,42,中5週,Y,,3,エピファネイア,Quality Road,,
4,3,グラニットピーク,セ6,坂口,美浦・田島,差し,29.9,8,1,障害4歳以上未勝利,13.8,512(+4),小倉,48,中6週,Y,,3,ダイワメジャー,Oasis Dream,,
5,4,シゲルタヌキ,牡7,小坂,栗東・谷,先行,105.2,13,6,,14.0,480(-14),京都,168,中23週,Y,,3,ビッグアーサー,ファスリエフ,,
6,4,ヴラディア,牡7,上野,美浦・松尾,先行,22.4,6,5,,13.9,484(0),中山,35,中4週,Y,,3,ラブリーデイ,マーベラスサンデー,,
7,5,ウイングランブルー,牡6,水沼,美浦・深山,,26.0,7,9,,14.0,474(-6),小倉,42,中5週,Y,,3,ゴールドシップ,ボストンハーバー,,
8,5,ソルアマゾン,牡5,黒岩,栗東・小栗,先行,110.9,14,9,,13.9,462(-4),小倉,49,中6週,Y,,3,リオンディーズ,ダイワメジャー,,
9,6,メイショウウネビ,牡7,中村,栗東・本田,先行,65.9,12,8,,13.6,508(0),小倉,77,中10週,Y,,3,メイショウサムソン,キングカメハメハ,,
10,6,コレクテイニア,牡6,草野,美浦・戸田,先行,3.2,1,3,,13.9,470(-2),中山,35,中4週,Y,,3,Collected,Kitten's Joy,,
11,7,ウィズユアドリーム,牡6,高田,栗東・宮地,先行,7.7,5,4,,13.8,518(+6),小倉,42,中5週,Y,,3,サトノダイヤモンド,ディスクリートキャット,,
12,7,トゥラッタッタ,牡5,石神深,美浦・新開,逃げ,5.8,3,3,,13.6,474(+2),小倉,56,中7週,Y,,3,デクラレーションオブウォー,ハーツクライ,,
13,8,コンテナワールド,牡5,井上,栗東・中竹,先行,6.6,4,8,,14.0,492(+4),中山,35,中4週,Y,,3,エピファネイア,アグネスタキオン,,
14,8,ヒットアンドロール,牡5,,美浦・田中勝,先行,39.1,9,8,,13.9,464(-6),小倉,49,中6週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,B
