コーナー,通過順
1コーナー,"2,4(3,5)6,7,8-1"
2コーナー,"2,4(3,5)(6,7)8,1"
3コーナー,"2(6,4,5)7,3(1,8)"
4コーナー,"2(6,5)7(1,3,8)4"
