馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベンガン,牡6,内田博,栗東・千田,差し,44.7,13,5,,34.5,460(-6),福島,21,中2週,Y,,3,オルフェーヴル,ダンスインザダーク,
2,1,ミスヨコハマ,牝3,松岡,美浦・斎藤誠,差し,19.3,7,4,,33.4,466(+2),新潟,13,中1週,Y,,3,カレンブラックヒル,Blame,
3,2,ワンダーカタリナ,牡6,津村,栗東・河内,追込,47.7,14,4,,33.7,522(-6),中京,27,中3週,Y,,3,キズナ,リンドシェーバー,
4,2,エコロデイジー,牝5,菱田,栗東・牧浦,差し,12.2,4,2,,33.7,484(-2),中京,27,中3週,Y,,3,ハービンジャー,ネオユニヴァース,
5,3,インテグリフォリア,牝5,北村宏,美浦・古賀,先行,36.7,11,8,,35.3,480(+4),東京,77,中10週,Y,,3,ロードカナロア,シンボリクリスエス,
6,3,ティーガーデン,牡4,ルメー,美浦・萩原,差し,3.1,1,2,,34.5,496(0),東京,70,中9週,Y,,3,ドゥラメンテ,シンボリクリスエス,
7,4,スプレモフレイバー,牡3,吉田豊,美浦・久保田,先行,23.2,9,9,,34.6,482(0),中京,27,中3週,Y,,3,ダイワメジャー,サクラバクシンオー,
8,4,テラステラ,牡3,戸崎圭,栗東・矢作,先行,3.8,2,3,,34.3,476(+4),中京,27,中3週,Y,,3,モーリス,スペシャルウィーク,
9,5,サイヤダンサー,牡6,江田照,美浦・深山,先行,182.1,18,6,,35.0,462(-12),新潟,84,中11週,Y,,3,ベーカバド,サンデーサイレンス,
10,5,ベッラノーヴァ,牝5,丸山,美浦・金成,差し,43.5,12,9,4歳以上2勝クラス,33.9,418(0),東京,98,中13週,Y,,3,エピファネイア,ネオユニヴァース,
11,6,カールスモーキー,牡4,田辺,美浦・和田勇,先行,18.2,6,1,4歳以上1勝クラス,35.3,492(+2),新潟,83,中11週,Y,,3,ノヴェリスト,エンパイアメーカー,
12,6,スーパーホープ B,牡5,岩田康,美浦・田中剛,差し,66.7,17,13,4歳以上2勝クラス,39.5,508(-2),東京,189,中26週,Y,Y,3,キズナ,Kendargent,
13,7,コズミックフロスト,牝4,菅原明,美浦・高柳瑞,先行,48.7,15,6,,34.3,458(-2),東京,56,中7週,Y,,3,アメリカンペイトリオット,Doyen,
14,7,タマモダイジョッキ,牡5,石川,栗東・緒方,先行,15.8,5,2,,35.0,488(+8),阪神,119,中16週,Y,,3,ヘニーヒューズ,フジキセキ,
15,7,カフェサンドリヨン,牝6,永野,美浦・古賀,,55.6,16,10,,34.5,500(+2),東京,56,中7週,Y,,3,ロードカナロア,マンハッタンカフェ,
16,8,バグラダス,牡3,三浦,美浦・嘉藤,先行,7.0,3,4,,35.1,470(+2),福島,21,中2週,Y,,3,マジェスティックウォリアー,ディープインパクト,
17,8,メイショウカイト,牝5,石橋脩,栗東・荒川,差し,23.6,10,3,,35.8,462(0),中京,20,中2週,Y,,3,ラブリーデイ,スペシャルウィーク,
18,8,アンクロワ,牝4,杉原,美浦・伊坂,先行,21.3,8,5,,33.0,436(+6),東京,56,中7週,Y,,3,モーリス,ディープインパクト,
