券種,組み合わせ,配当,人気
単勝,4,920,4
複勝,4,210,5
複勝,1,140,1
複勝,5,520,7
枠連,1-4,940,3
馬連,1-4,930,4
ワイド,1-4,370,4
ワイド,4-5,1860,20
ワイド,1-5,940,11
馬単,4-1,2510,10
3連複,1-4-5,4780,16
3連単,4-1-5,27550,90
