馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シュクルリー,牝2,富田,栗東・平田,,93.2,13,,,,426(0),,,,,,,ミスチヴィアスアレックス,フレンチデピュティ,,
2,1,フルーツベイビー,牝2,国分優,栗東・畑端,,49.2,10,,,,472(0),,,,,,,ダノンプレミアム,デヒア,,
3,2,サンライズハンター,牡2,田口,栗東・浜田,,71.5,11,,,,456(0),,,,,,,ミスチヴィアスアレックス,アグネスタキオン,,
4,2,ソルオーブ,牡2,ジェル,栗東・小栗,,2.8,1,,,,450(0),,,,,,,ディスクリートキャット,ワイルドラッシュ,,
5,3,ドリームゴーズオン,牡2,田山,栗東・高橋亮,,134.8,15,,,,516(0),,,,,,,マクフィ,ディープインパクト,,B
6,3,テリオスリコ,牝2,和田竜,栗東・松下,,82.9,12,,,,446(0),,,,,,,ルーラーシップ,ハーツクライ,,
7,4,メイショウイッカク,牡2,斎藤,栗東・池添,,15.2,5,,,,478(0),,,,,,,ドレフォン,ダイワメジャー,,
8,4,モズノシアワセ,牝2,菱田,栗東・森田,,22.3,8,,,,450(0),,,,,,,モズアスコット,ゴールドアリュール,,
9,5,マリリンバローズ,牝2,吉村,栗東・佐藤悠,,3.1,2,,,,468(0),,,,,,,ナダル,ロードカナロア,,
10,5,シャインゴーツ,牡2,亀田,栗東・北出,,8.3,4,,,,450(0),,,,,,,アルアイン,ワイルドラッシュ,,
11,6,ロマンズロック,牡2,岩田康,栗東・中竹,,41.7,9,,,,468(0),,,,,,,バンブーエール,リアルインパクト,,
12,6,シビルガード,牡2,藤懸,栗東・庄野,,19.7,7,,,,466(0),,,,,,,フォーウィールドライブ,アドマイヤムーン,,
13,7,リリークリスタル,牝2,川端,栗東・緒方,,139.6,16,,,,472(0),,,,,,,クリソベリル,ウォーエンブレム,,
14,7,マルシュボヌール,牝2,高杉,栗東・矢作,,7.1,3,,,,402(0),,,,,,,ドレフォン,オルフェーヴル,,
15,8,ビサイレント,牝2,岩田望,栗東・畑端,,16.8,6,,,,454(0),,,,,,,アメリカンペイトリオット,ハーツクライ,,
16,8,トウカイツバキ,牝2,酒井,栗東・北出,,98.3,14,,,,412(0),,,,,,,ブリックスアンドモルタル,ディープインパクト,,
