券種,組み合わせ,配当,人気
単勝,7,310,1
複勝,7,120,1
複勝,8,160,3
複勝,2,150,2
枠連,5-6,640,2
馬連,7-8,710,1
ワイド,7-8,340,4
ワイド,2-7,330,2
ワイド,2-8,620,10
馬単,7-8,1330,3
3連複,2-7-8,1500,3
3連単,7-8-2,5780,6
