着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ニシノレヴナント,セ3,55.0,大野,2:32.0,,3,4.6,33.9,美浦上原博,494(+6)
2,2,4,キングズパレス,牡4,58.0,マーカ,2:32.1,1/2,1,2.4,34.3,美浦戸田,512(+8)
3,4,7,ダノングロワール,牡6,55.0,原,2:32.4,1.1/2,12,131.3,35.9,美浦国枝,502(-2)
4,7,14,エクセレントタイム,セ5,55.0,北村宏,2:32.6,1,5,22.0,34.3,美浦中川,492(+2)
5,8,16,ホウオウエクレール,牡6,57.0,横山和,2:32.6,1/2,6,23.1,35.5,栗東宮,500(-8)
6,2,3,スズカノロッソ,セ8,54.0,杉原,2:32.7,クビ,15,381.1,34.5,美浦小島,490(+10)
7,6,11,リビアングラス,牡3,56.0,三浦,2:32.7,クビ,2,2.6,35.1,栗東矢作,488(-10)
8,1,1,タイムオブフライト,牡4,56.0,戸崎圭,2:32.7,ハナ,4,17.9,34.8,栗東辻野,442(+2)
9,6,12,ダノンレガーロ,牡6,56.0,石橋脩,2:32.7,クビ,8,46.6,34.5,美浦西田,474(+16)
10,3,5,シルキーヴォイス,牡5,54.0,丸山,2:33.1,2.1/2,10,74.7,35.7,栗東池江,478(-10)
11,8,15,ウインエアフォルク,牡6,55.0,藤田菜,2:33.1,アタマ,9,73.1,34.7,美浦根本,472(-2)
12,5,9,マイネルコロンブス,牡6,54.0,丹内,2:33.5,2.1/2,13,211.8,35.6,美浦清水英,480(+10)
13,3,6,カランドゥーラ,牡5,55.0,田辺,2:33.6,クビ,7,39.9,35.0,美浦蛯名正,510(+4)
14,7,13,ドンアルゴス,牡8,52.0,川島,2:34.0,2.1/2,14,280.2,36.6,栗東庄野,514(-2)
15,1,2,プリマヴィータ,牝4,51.0,佐藤,2:34.2,1.1/2,11,123.3,38.1,栗東藤沢,432(+4)
取消,4,8,ヒシゲッコウ,セ7,55.0,佐々木,,,,,,美浦堀,
