券種,組み合わせ,配当,人気
単勝,10,930,5
複勝,10,300,6
複勝,4,290,5
複勝,9,250,3
枠連,3-6,3430,16
馬連,4-10,4430,17
ワイド,4-10,1470,16
ワイド,9-10,1530,17
ワイド,4-9,1060,10
馬単,10-4,8880,34
3連複,4-9-10,12120,39
3連単,10-4-9,78750,252
