着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ニホンピロハーバー,牡6,56.0,菱田,1:45.2,,3,6.2,37.2,栗東安達,500(-8)
2,1,1,クリオミニーズ,牡5,57.0,北村友,1:45.2,ハナ,6,14.9,38.4,栗東西園翔,490(-4)
3,3,4,クリニクラウン,牝4,53.0,菊沢,1:45.6,2.1/2,8,23.4,37.3,美浦小手川,474(0)
4,5,9,アイアムイチリュウ,牡7,55.0,菅原隆,1:45.6,クビ,5,14.4,38.0,美浦奥平,520(-2)
5,8,15,ロイヤルダンス,牡6,54.0,丹内,1:45.7,クビ,14,95.4,38.7,美浦清水英,506(-6)
6,4,6,スズノテレサ,牝5,52.0,西塚,1:45.9,3/4,12,87.5,38.1,美浦深山,434(-8)
7,2,2,ヒドゥンキング,牡5,57.0,黛,1:46.0,1/2,1,2.5,37.6,美浦伊藤大,460(0)
8,6,10,サヴァビアン,牡6,55.0,小林凌,1:46.1,1/2,9,29.1,38.5,栗東羽月,438(+2)
9,5,8,ティアップリオン,牡6,56.0,荻野極,1:46.1,クビ,4,7.9,38.5,美浦奥平,478(-4)
10,7,13,タガノリバイバー,牝6,53.0,角田和,1:46.7,3.1/2,11,76.6,39.8,栗東大根田,506(+2)
11,2,3,グランドカリナン,牡4,57.0,横山武,1:47.5,5,2,4.2,39.2,美浦田島,452(-8)
12,4,7,ニャンチンノン,牡5,55.0,石橋脩,1:47.7,1.1/4,13,94.0,39.2,栗東河嶋,478(-4)
13,7,12,モンネトワ,牝4,52.0,永島,1:48.3,3.1/2,10,32.7,40.3,栗東橋口,426(0)
14,8,14,ニットウライジン,牡4,55.0,小林勝,1:48.3,ハナ,7,21.5,39.9,美浦稲垣,512(+12)
15,3,5,クリノナイスガイ,セ7,54.0,嶋田,1:48.3,アタマ,15,271.9,39.4,美浦石毛,468(-12)
