着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,アイコンテーラー,牝5,54.0,菱田,1:50.8,,8,20.7,36.9,栗東河内,474(0)
2,5,7,ブルベアイリーデ,牡7,58.0,Mデム,1:51.1,2,9,24.9,36.6,栗東杉山晴,498(-4)
3,4,4,ヴァンヤール,牡5,57.0,荻野極,1:51.5,2.1/2,1,2.4,36.8,栗東庄野,526(-8)
4,4,5,オディロン,牡4,55.0,田辺,1:51.9,2.1/2,5,12.2,36.9,栗東浜田,488(+6)
5,7,10,ゲンパチルシファー,牡7,58.0,大野,1:52.0,3/4,11,107.7,36.7,栗東佐々木,518(-2)
6,1,1,スマッシングハーツ,牡7,57.0,津村,1:52.1,1/2,6,14.5,36.6,栗東新谷,510(-4)
7,6,9,サンマルレジェンド,牡5,55.0,酒井,1:52.1,クビ,3,7.2,38.2,栗東大橋,484(-2)
8,7,11,ヘラルドバローズ,牡4,56.0,菅原明,1:53.0,5,2,4.2,38.8,栗東寺島,500(+4)
9,2,2,ファイアランス,牡6,54.0,木幡巧,1:53.2,1.1/4,13,211.0,39.4,栗東野中,518(0)
10,8,13,ガンダルフ,牡5,56.0,三浦,1:53.2,クビ,4,7.7,38.3,美浦国枝,484(+2)
11,6,8,フォーヴィスム,牡5,55.0,内田博,1:53.5,1.1/2,10,34.1,38.7,美浦奥村武,520(-12)
12,3,3,ホウオウトゥルース,セ7,54.0,永野,1:53.6,1/2,12,126.1,37.8,美浦高木,478(-6)
13,5,6,ゴールドパラディン,牡6,55.0,北村宏,1:53.6,ハナ,7,18.5,38.8,栗東吉岡,428(-10)
