着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ニットウバジル,牡5,56.0,吉田豊,1:11.0,,1,3.1,36.2,美浦高橋文,514(-2)
2,8,16,ブシン,牡4,57.0,川田,1:11.1,1/2,2,3.3,37.3,栗東森秀,482(-8)
3,5,10,キタノソワレ,牝4,53.0,木幡巧,1:11.3,3/4,10,27.5,36.2,美浦本間,470(-10)
4,3,5,シークレットヴァウ,牡4,55.0,武藤,1:11.5,1.1/4,9,25.8,37.0,美浦武藤,466(-4)
5,4,7,カンパニョーラ,牝6,53.0,嶋田,1:11.7,1.1/4,5,14.5,35.9,美浦伊坂,458(+6)
6,7,13,アメリカンマーチ,牡4,56.0,菅原明,1:12.0,2,3,6.4,37.6,栗東池江,492(-2)
7,3,6,キャンディドライヴ,牡6,54.0,野中,1:12.0,ハナ,13,66.1,36.5,美浦黒岩,498(-2)
8,1,2,パルデンス,牡7,55.0,内田博,1:12.1,3/4,8,25.5,37.1,美浦森一,486(-12)
9,6,11,ミレヴィーナス,牝6,53.0,松岡,1:12.1,クビ,12,38.2,37.0,栗東茶木,452(-6)
10,2,4,アルムラトゥール,牡5,54.0,石川,1:12.2,アタマ,11,30.1,38.3,栗東西園翔,504(+2)
11,1,1,ムーム,牝4,53.0,藤懸,1:12.5,2,6,17.3,38.7,栗東杉山佳,462(+6)
12,4,8,プレシオーソ,セ8,54.0,菱田,1:12.6,1/2,16,155.0,37.0,栗東岡田,476(-4)
13,8,15,スマートアイ,牝5,54.0,ルメー,1:12.9,2,4,13.6,38.3,栗東寺島,508(-8)
14,2,3,アイファーシアトル,牝5,52.0,富田,1:13.3,2.1/2,14,78.7,38.8,栗東鮫島,470(-8)
15,7,14,エレガントムーン,牝5,53.0,戸崎圭,1:13.7,2.1/2,7,17.5,38.8,栗東牧浦,430(-8)
16,6,12,ネグレスコ,牝4,52.0,原,1:14.1,2.1/2,15,88.4,38.7,栗東西園正,480(-2)
