券種,組み合わせ,配当,人気
単勝,13,910,4
複勝,13,290,5
複勝,15,150,1
複勝,6,360,8
枠連,7-8,1530,5
馬連,13-15,1880,3
ワイド,13-15,730,2
ワイド,6-13,1940,24
ワイド,6-15,1100,8
馬単,13-15,3730,8
3連複,6-13-15,6190,10
3連単,13-15-6,31410,48
