着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,オクタヴィアヌス,牡5,58.0,ルメー,1:48.7,,1,3.0,33.7,美浦木村,522(+8)
2,7,12,ウインアイオライト,牝5,56.0,横山琉,1:48.7,ハナ,8,28.7,33.9,美浦矢嶋,476(-4)
3,3,4,ミナデオロ,牡4,58.0,高杉,1:49.0,2,6,13.8,33.9,栗東藤原,520(+16)
4,8,13,グラニット,牡5,58.0,嶋田,1:49.1,1/2,11,81.5,34.2,美浦大和田,474(+6)
5,1,1,チャンネルトンネル,牡4,58.0,戸崎圭,1:49.2,クビ,4,8.7,34.0,栗東福永,472(+6)
6,4,5,ロジシルバー,牝5,56.0,大野,1:49.2,アタマ,5,8.8,33.7,美浦宮田,502(+10)
7,8,14,マルチャン,牡5,58.0,丸田,1:49.2,ハナ,7,18.2,34.0,美浦武市,478(+2)
8,5,8,ウィステリアリヴァ,牡5,58.0,石橋脩,1:49.4,1,9,45.6,34.5,美浦小野,494(-2)
9,6,9,ニシノライコウ,牡5,58.0,内田博,1:49.4,アタマ,3,4.6,34.4,美浦古賀,492(-4)
10,5,7,オーロラエックス,牝4,56.0,松山,1:49.5,1/2,2,4.0,34.0,栗東杉山晴,488(0)
11,7,11,ライラスター,セ6,58.0,岩田康,1:49.6,3/4,12,82.6,34.2,美浦森一,474(-4)
12,6,10,セブンスレター,セ6,58.0,菊沢,1:49.6,クビ,13,84.4,34.5,美浦高橋文,482(-4)
13,4,6,ルージュアベリア,牝4,56.0,原,1:50.0,2.1/2,10,73.0,34.4,美浦田中博,488(+4)
14,3,3,マイネルニコラス,牡6,58.0,柴田大,1:50.1,クビ,14,241.5,34.8,美浦畠山,520(+4)
