馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラスティレッド,牝2,今村,美浦・鈴木慎,,27.9,8,,,,408(0),,,,,,,アドマイヤマーズ,タニノギムレット,,
2,1,ニシノアトール,牡2,杉原,美浦・武市,,14.0,6,,,,452(0),,,,,,,ネロ,オルフェーヴル,,
3,2,ボーデコール,牡2,津村,美浦・柄崎,,3.2,1,,,,448(0),,,,,,,イスラボニータ,ディープインパクト,,
4,2,フジサンインフレ,牡2,石橋脩,美浦・池上,,180.0,17,,,,454(0),,,,,,,フォーウィールドライブ,パイロ,,
5,3,ノワールブレイブ,牝2,石田,美浦・清水英,,156.5,16,,,,444(0),,,,,,,ケイティブレイブ,ヴィクトワールピサ,,B
6,3,ラフエルガ,牝2,荻野極,美浦・鈴木伸,,6.1,4,,,,446(0),,,,,,,ニューイヤーズデイ,ハーツクライ,,
7,4,ヴォルールドクール,牝2,嶋田,美浦・伊坂,,146.9,15,,,,432(0),,,,,,,ニューイヤーズデイ,ディープインパクト,,
8,4,ランドフォートレス,牡2,大野,美浦・和田勇,,59.3,11,,,,446(0),,,,,,,イスラボニータ,Siyouni,,
9,5,ティーシュペランサ,牡2,田辺,美浦・加藤士,,26.4,7,,,,440(0),,,,,,,カレンブラックヒル,ベーカバド,,
10,5,ニシノタカオ,牡2,野中,美浦・堀内,,96.7,13,,,,462(0),,,,,,,セイウンコウセイ,ベーカバド,,
11,6,ウィルステート,牡2,石川,美浦・黒岩,,4.6,2,,,,462(0),,,,,,,シルバーステート,ジャスタウェイ,,
12,6,マルスフィス,牡2,岩田康,美浦・斎藤誠,,45.6,10,,,,492(0),,,,,,,アドマイヤマーズ,キズナ,,
13,7,ノーセット,牡2,三浦,美浦・高柳瑞,,4.7,3,,,,462(0),,,,,,,ファインニードル,ダイワメジャー,,
14,7,サイモンオリエント,牡2,石神道,美浦・勢司,,29.9,9,,,,448(0),,,,,,,シャンハイボビー,ハーツクライ,,
15,7,ラヴトリガー,牝2,吉田豊,美浦・田島,,285.2,18,,,,432(0),,,,,,,モーニン,ゼンノロブロイ,,
16,8,セイカタカキヤチク,牡2,木幡巧,美浦・相沢,,123.1,14,,,,436(0),,,,,,,カレンブラックヒル,グラスワンダー,,
17,8,ビーズスティンガー,牝2,,美浦・中川,,67.8,12,,,,462(0),,,,,,,ダノンスマッシュ,フレンチデピュティ,,
18,8,ヴォーチェカノーラ,牡2,戸崎圭,美浦・中舘,,12.3,5,,,,462(0),,,,,,,レイデオロ,ダイワメジャー,,
