コーナー,通過順
1コーナー,
2コーナー,"10(4,8,12)(9,13)(1,2,5,7)(6,11)-(3,14)"
3コーナー,"10,4(2,8)12(1,9,13)(5,7,11)(6,14)-3"
4コーナー,"(*10,4)8(2,12)(1,9,13)(5,7,11)(6,14)-3"
