券種,組み合わせ,配当,人気
単勝,14,5980,13
複勝,14,1010,13
複勝,3,670,9
複勝,9,150,1
枠連,2-7,15960,31
馬連,3-14,81390,91
ワイド,3-14,17310,94
ワイド,9-14,2550,26
ワイド,3-9,1540,15
馬単,14-3,150520,181
3連複,3-9-14,61840,155
3連単,14-3-9,814950,359
