馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アオイハルカ,牝2,永島,栗東・大久保,,5.4,3,,,,448(0),,,,,,,コントレイル,キングカメハメハ,,
2,2,グッデイ,牝2,秋山稔,栗東・河嶋,,105.1,13,,,,428(0),,,,,,,フィエールマン,ロードカナロア,,
3,3,ビサーロ,牡2,小沢,栗東・田中克,,92.5,12,,,,464(0),,,,,,,キズナ,ヴァーミリアン,,
4,4,マーゴットガイア,牝2,吉村,栗東・石坂,,16.1,6,,,,490(0),,,,,,,コントレイル,Camelot,,
5,4,ストームゲイル,牡2,藤岡佑,栗東・四位,,23.2,8,,,,462(0),,,,,,,タリスマニック,ダノンシャンティ,,
6,5,ヒラボクソライア,牡2,坂井,栗東・東田,,41.7,10,,,,502(0),,,,,,,ドレフォン,モンテロッソ,,
7,5,コウギョク,牝2,横山和,栗東・昆,,4.0,2,,,,438(0),,,,,,,シルバーステート,Harlan's Holiday,,
8,6,ポッドジーク,牡2,松山,栗東・西園正,,30.5,9,,,,520(0),,,,,,,キズナ,Sageburg,,
9,6,シャドウクライ,牝2,鮫島駿,栗東・杉山佳,,47.0,11,,,,462(0),,,,,,,アドマイヤマーズ,クロフネ,,
10,7,ラコンチャビエン,牝2,高杉,栗東・藤原,,15.7,5,,,,442(0),,,,,,,キズナ,Distorted Humor,,
11,7,オーロアルジェント,牝2,横山武,栗東・高野,,14.8,4,,,,460(0),,,,,,,シルバーステート,フレンチデピュティ,,
12,8,ロサドラーダ,牝2,田口,栗東・藤岡,,18.2,7,,,,490(0),,,,,,,レイデオロ,エンパイアメーカー,,
13,8,ブレットパス,牡2,川田,栗東・中内田,,2.3,1,,,,496(0),,,,,,,アルアイン,ルーラーシップ,,
