コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*2,3)(4,6,5)(12,13)(15,7)16-8-(1,10,14)-9,11"
4コーナー,"2,3,4(6,5,13)(15,12)(7,16)-8-(1,10,14)-9-11"
