券種,組み合わせ,配当,人気
単勝,2,120,1
複勝,2,110,1
複勝,12,140,2
複勝,13,270,6
枠連,2-7,340,1
馬連,2-12,360,1
ワイド,2-12,200,1
ワイド,2-13,450,4
ワイド,12-13,930,11
馬単,2-12,390,1
3連複,2-12-13,1490,3
3連単,2-12-13,2610,2
