コーナー,通過順
1コーナー,"11(1,14)3-16,15(8,6)(5,7)(2,9,12)13,4,10"
2コーナー,"11-14,1,3,16,15,6,8,5,7(2,9)12,13,4,10"
3コーナー,"11,14(1,3)(15,5)16(2,6)(8,7)(9,12)(13,10)-4"
4コーナー,"11,14,3,1(16,15)(6,5)(8,2,7)(9,12,10)13-4"
