コーナー,通過順
1コーナー,"4,8,1,7,11=6(2,9)(3,5)10"
2コーナー,"4(1,8)7,11-6(2,9)-(3,5)10"
3コーナー,"4,8(1,7)11-(5,6)(3,2,9)10"
4コーナー,"4,8(1,7,11)-5(3,6)(2,9)10"
