馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エボルヴィング,牡5,小沢,栗東・藤原,差し,18.1,8,3,,36.1,462(-2),札幌,21,中2週,Y,,3,ハーツクライ,American Post,
2,2,マイネルバーテクス,牡5,丹内,美浦・水野,差し,71.4,14,4,3歳以上2勝クラス,33.8,516(+8),東京,286,中40週,Y,Y,3,エピファネイア,ステイゴールド,
3,3,マイネルフォルツァ B,牡6,横山武,美浦・金成,差し,29.3,9,2,,35.7,514(0),札幌,6,連闘,Y,,3,ゴールドシップ,グラスワンダー,
4,3,ウィルサヴァイブ,牝4,横山典,栗東・須貝,先行,12.8,6,3,,36.0,444(0),札幌,28,中3週,Y,,3,アルアイン,ハービンジャー,
5,4,ハニードレス,牝4,古川吉,美浦・牧,先行,15.2,7,6,,36.4,454(+6),函館,41,中5週,Y,,3,ブリックスアンドモルタル,Doyen,
6,4,アリスメティーク,牝4,横山和,美浦・大竹,差し,2.5,1,2,,34.5,456(+12),福島,62,中8週,Y,,3,ミッキーアイル,ハービンジャー,
7,5,メイショウアイル,牡4,武豊,栗東・高橋忠,先行,7.4,3,4,,36.2,488(+8),札幌,21,中2週,Y,,3,ミッキーアイル,アグネスデジタル,
8,5,レジェンドシップ,セ6,浜中,栗東・佐藤悠,差し,11.7,5,1,3歳以上1勝クラス,34.9,454(+6),札幌,20,中2週,Y,,3,ゴールドシップ,クロフネ,
9,6,ナグルファル,セ4,落合玄,美浦・中舘,先行,35.1,11,13,,33.8,512(+2),新潟,35,中4週,Y,,3,エピファネイア,Bellamy Road,
10,6,ドッビアーコ,セ5,和田陽,栗東・奥村豊,,59.5,13,8,,38.5,552(+2),札幌,13,中1週,Y,,3,Street Boss,Bernardini,
11,7,フォルテフィオーレ B,牡5,鮫島駿,美浦・上原佑,差し,35.8,12,7,,36.9,460(0),札幌,28,中3週,Y,,3,ドゥラメンテ,ディープインパクト,
12,7,バルティカ,牡4,北村友,栗東・高橋亮,先行,5.4,2,2,,36.0,460(+10),札幌,21,中2週,Y,,3,ルーラーシップ,ディープインパクト,
13,8,コリカンチャ B,セ4,斎藤,栗東・井上,差し,32.5,10,3,,34.4,476(-6),中京,34,中4週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,
14,8,バースライト,牡4,吉田隼,栗東・武幸,先行,9.9,4,7,,36.3,516(+10),札幌,35,中4週,Y,,3,モーリス,ディープインパクト,
