券種,組み合わせ,配当,人気
単勝,8,250,1
複勝,8,120,1
複勝,6,140,2
複勝,5,140,3
枠連,6-8,510,2
馬連,6-8,620,1
ワイド,6-8,280,2
ワイド,5-8,260,1
ワイド,5-6,360,6
馬単,8-6,1030,1
3連複,5-6-8,1010,2
3連単,8-6-5,4450,5
