馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マイアミュレット,セ4,横山武,美浦・天間,先行,4.3,2,2,3歳以上2勝クラス,35.2,478(+8),札幌,15,中1週,Y,,3,マクフィ,アグネスタキオン,
2,2,タカラマドンナ B,牝4,川又,栗東・杉山佳,先行,26.1,8,8,4歳以上2勝クラス,38.2,460(+8),京都,77,中10週,Y,,3,ハーツクライ,Seeking the Gold,
3,3,デルマシルフ,牝4,古川吉,栗東・畑端,逃げ,8.7,5,4,3歳以上2勝クラス,35.9,470(-2),札幌,15,中1週,Y,,3,キンシャサノキセキ,サクラバクシンオー,
4,4,ルクスランページ B,牡4,小沢,栗東・村山,先行,79.5,10,1,3歳以上1勝クラス,35.7,472(+2),札幌,21,中2週,Y,,3,クロフネ,ストラヴィンスキー,
5,5,ポメラート B,牝4,佐々木,栗東・茶木,先行,10.3,6,3,3歳以上2勝クラス,35.8,492(+2),札幌,15,中1週,Y,,2,アメリカンペイトリオット,ゴールドアリュール,
6,6,メイショウオトギ,牝3,池添,栗東・池添,,2.8,1,1,3歳以上1勝クラス,36.0,432(0),札幌,15,中1週,Y,,3,レッドファルクス,ドリームジャーニー,
7,6,メイショウフンケイ,牡5,北村友,栗東・高橋亮,先行,8.5,4,8,,37.9,520(+4),東京,78,中10週,Y,,3,ダイワメジャー,キングカメハメハ,
8,7,メルシー,牝4,武豊,栗東・今野,先行,4.8,3,5,3歳以上2勝クラス,36.6,426(-6),阪神,71,中9週,Y,,3,リオンディーズ,ディープインパクト,
9,7,ユウグロスファクタ,牝4,松本,栗東・新谷,,17.9,7,13,,36.1,504(-2),東京,78,中10週,Y,,3,コパノリッキー,アグネスタキオン,
10,8,ラピッドベル,牝3,松岡,栗東・牧浦,先行,41.6,9,6,3歳未勝利,35.9,506(+2),札幌,8,連闘,Y,,3,アジアエクスプレス,コマンズ,
11,8,ポピュラーソング,牝6,小林凌,美浦・土田,差し,184.9,11,14,,35.3,452(-6),函館,57,中7週,Y,,3,アンライバルド,ホワイトマズル,
