着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,エイムインライフ,牝5,56.0,高杉,1:08.2,,2,4.1,35.6,栗東角田,480(+10)
2,3,3,ヴァンヴィーヴ,牡4,58.0,佐々木,1:08.2,アタマ,4,5.5,34.5,栗東牧浦,508(+2)
3,5,5,ニジュウダンサー,牝5,56.0,菊沢,1:08.3,1/2,6,10.6,34.9,美浦尾関,470(+4)
4,8,9,アイルドリアン,牝4,56.0,亀田,1:08.4,1,5,7.3,35.8,栗東井上,500(+12)
5,4,4,ビッグドリーム,牡4,58.0,丸山,1:08.5,クビ,3,4.8,35.6,栗東西園正,532(+10)
6,7,7,オバケノキンタ,牡5,58.0,角田和,1:08.8,2,8,32.9,35.2,栗東大根田,476(-6)
7,7,8,インプロバイザー,牡6,58.0,丹内,1:09.0,1,1,3.7,36.0,栗東東田,502(+10)
8,2,2,タガノスペルノヴァ,牡7,58.0,吉田隼,1:09.0,アタマ,9,47.7,35.3,栗東中尾,422(-16)
9,6,6,ラッジオ,牝5,56.0,三浦,1:09.0,クビ,7,15.5,34.9,美浦大竹,484(+4)
10,8,10,アラクレ,牝6,56.0,斎藤,1:09.7,4,10,76.4,36.3,美浦清水英,462(-4)
