馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アクウィエス,牡2,斎藤,美浦・村田,,31.2,9,,,,440(0),,,,,,,グレーターロンドン,ルーラーシップ,,
2,1,アンダースコア,牡2,加藤,栗東・庄野,,5.2,3,,,,460(0),,,,,,,ミッキーアイル,ルーラーシップ,,
3,2,グラスビジョン,牡2,西塚,美浦・佐藤吉,,83.9,14,,,,426(0),,,,,,,ノーブルミッション,ディープインパクト,,
4,2,デスロール,牡2,石神道,美浦・和田郎,,6.1,4,,,,454(0),,,,,,,ビッグアーサー,ウインクリューガー,,
5,3,マロンカラノテガミ,牝2,河原田,美浦・清水英,,13.7,5,,,,412(0),,,,,,,ガルボ,マイネルセレクト,,
6,3,ワナカ,牝2,菊沢,美浦・金成,,18.2,7,,,,452(0),,,,,,,モーニン,ハーツクライ,,
7,4,パステルキュート,牝2,長浜,美浦・青木,,92.6,15,,,,422(0),,,,,,,ミッキーアイル,キングカメハメハ,,
8,4,クロユキ,牝2,高杉,栗東・松永幹,,3.2,1,,,,432(0),,,,,,,モーリス,クロフネ,,
9,5,ラブスノー,牝2,,美浦・蛯名利,,71.6,13,,,,456(0),,,,,,,サンダースノー,オレハマッテルゼ,,
10,5,チュッチュポッポ,牝2,石田,美浦・武藤,,15.4,6,,,,474(0),,,,,,,ディーマジェスティ,サウスヴィグラス,,
11,6,ロンドンキッド,牝2,丹内,美浦・菊川,,20.3,8,,,,438(0),,,,,,,タワーオブロンドン,ライブリーワン,,
12,6,プティコリーヌ,牝2,柴田裕,栗東・牧浦,,55.2,10,,,,426(0),,,,,,,ミッキーアイル,ハービンジャー,,
13,7,サザンブレーブ,牡2,横山琉,美浦・根本,,60.7,11,,,,470(0),,,,,,,フォーウィールドライブ,アドマイヤムーン,,
14,7,ペガサスノース,牝2,亀田,栗東・高柳大,,4.5,2,,,,474(0),,,,,,,ロードカナロア,サクラバクシンオー,,
15,8,アイカチャン,牝2,小林美,美浦・蛯名利,,62.5,12,,,,392(0),,,,,,,マインドユアビスケッツ,スウェプトオーヴァーボード,,
16,8,フジサンエンヤス,牝2,川端,美浦・松山,,175.4,16,,,,380(0),,,,,,,レイデオロ,ハービンジャー,,
