券種,組み合わせ,配当,人気
単勝,5,760,4
複勝,5,310,5
複勝,13,220,3
複勝,12,630,10
枠連,3-7,700,1
馬連,5-13,2550,7
ワイド,5-13,1130,8
ワイド,5-12,4400,50
ワイド,12-13,1740,18
馬単,5-13,5420,15
3連複,5-12-13,22960,70
3連単,5-13-12,106540,297
