馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ラムジェット,牡3,三浦,栗東・佐々木,差し,13.9,5,1,,36.5,500(+4),中京,63,中8週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,
2,2,バロンドール,牡3,横山典,栗東・松永幹,差し,6.7,3,3,,40.6,526(+2),船橋,32,中4週,,,2,ニューイヤーズデイ,ルーラーシップ,
3,3,バナマンテソーロ B,牡3,松山,美浦・加藤士,先行,48.4,9,5,3歳1勝クラス,37.7,504(-4),東京,22,中2週,Y,,3,ハーツクライ,Astronomer Royal,
4,4,チカッパ,牡3,キング,栗東・中竹,差し,17.0,6,1,2歳1勝クラス,36.9,482(0),中山,57,中7週,Y,,3,リアルスティール,Into Mischief,
5,5,ペッパーミル,牡3,内田博,美浦・加藤士,先行,102.7,10,1,3歳未勝利,37.7,498(+2),東京,15,中1週,Y,,2,コパノリッキー,エンドスウィープ,
6,6,ロジアデレード,牡3,野中,美浦・稲垣,先行,3.4,2,1,2歳未勝利,37.2,498(+16),東京,84,中11週,Y,,3,ドレフォン,ゴールドヘイロー,
7,6,ピカリ,牝3,戸崎圭,栗東・森秀,先行,122.1,11,1,3歳未勝利,37.4,482(-2),京都,36,中4週,Y,,3,Twirling Candy,Congrats,
8,7,ホルトバージ,牡3,岩田望,栗東・寺島,差し,18.2,7,2,3歳1勝クラス,38.9,468(-2),京都,41,中5週,Y,,3,キンシャサノキセキ,Zensational,
9,7,ワイワイレジェンド,牡3,吉田豊,栗東・矢作,,7.6,4,1,3歳1勝クラス,36.5,464(+8),京都,29,中3週,Y,,3,ダノンレジェンド,フォティテン,
10,8,ハビレ,牡3,菅原明,美浦・武井,差し,34.7,8,1,2歳未勝利,37.4,498(+22),中京,210,中29週,Y,Y,2,ヘニーヒューズ,ブラックタイド,
11,8,アンクエンチャブル,牡3,ルメー,美浦・高柳瑞,差し,2.3,1,2,3歳1勝クラス,38.1,514(-4),東京,22,中2週,Y,,3,ディスクリートキャット,パイロ,
