券種,組み合わせ,配当,人気
単勝,10,760,4
複勝,10,190,4
複勝,13,140,1
複勝,15,170,3
枠連,6-7,1280,5
馬連,10-13,1370,5
ワイド,10-13,450,5
ワイド,10-15,700,8
ワイド,13-15,300,2
馬単,10-13,3900,15
3連複,10-13-15,1970,5
3連単,10-13-15,16230,43
