馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マスキュリン,牝4,丸山,栗東・新谷,先行,24.8,7,11,,34.5,438(-4),福島,21,中2週,Y,,3,ワンアンドオンリー,デインヒル,
2,1,ダンディジャック,牡5,丸田,美浦・佐藤吉,追込,206.0,15,12,,38.7,504(-8),東京,34,中4週,Y,,3,ディーマジェスティ,バトルプラン,
3,2,ゼンカイテン,牡5,菊沢,美浦・矢野,先行,95.0,12,3,障害4歳以上未勝利,13.3,470(-8),新潟,63,中8週,Y,,3,ザファクター,ケイムホーム,
4,2,ソワドリヨン,牝4,内田博,美浦・古賀,差し,35.8,9,6,,34.6,460(-14),東京,62,中8週,Y,,3,ハーツクライ,Dynaformer,
5,3,グラニット,牡4,嶋田,美浦・大和田,先行,8.5,4,7,,34.9,458(+2),東京,56,中7週,Y,,3,ダノンバラード,フサイチコンコルド,
6,3,メタルスパーク B,セ7,江田照,美浦・菊川,逃げ,88.7,11,10,,35.8,486(-14),函館,21,中2週,Y,,3,ジョーカプチーノ,Silver Hawk,
7,4,モンタナアゲート,牡5,石川,美浦・和田郎,差し,22.0,6,5,,34.4,538(+2),東京,62,中8週,Y,,3,ダイワメジャー,シングスピール,
8,4,フィールザオーラ,牝4,藤田菜,美浦・武井,,27.1,8,10,,36.3,468(0),福島,21,中2週,Y,,3,ブラックタイド,Orpen,
9,5,ニシノコウフク,牝4,田辺,美浦・伊藤大,差し,3.9,2,2,,34.3,464(+2),福島,21,中2週,Y,,3,サトノクラウン,スペシャルウィーク,
10,5,ピンキープロミス,牡4,木幡巧,美浦・畠山,差し,14.1,5,6,,34.7,484(-4),東京,27,中3週,Y,,3,ゴールドシップ,アグネスデジタル,
11,6,フィデリオグリーン,牡8,野中,美浦・根本,差し,160.3,14,6,,35.1,496(-4),東京,83,中11週,Y,,3,ザサンデーフサイチ,タニノギムレット,
12,6,レガーロデルシエロ,牡3,戸崎圭,美浦・栗田,先行,2.6,1,1,3歳1勝クラス,33.8,510(0),東京,62,中8週,Y,,3,ロードカナロア,マンハッタンカフェ,
13,7,エレクトリックブギ,牡3,三浦,美浦・鹿戸,先行,4.7,3,8,,34.4,432(+2),東京,77,中10週,Y,,3,ブリックスアンドモルタル,エンパイアメーカー,
14,7,ワザモノ,牡6,菅原明,美浦・尾関,差し,41.8,10,8,,34.9,494(-2),東京,56,中7週,Y,,3,マツリダゴッホ,ショウナンカンプ,
15,8,コロンドール,セ7,横山琉,美浦・和田雄,追込,327.7,16,,,0.0,492(+4),東京,90,中12週,Y,,3,タートルボウル,ジャングルポケット,
16,8,レゾンドゥスリール B,セ6,松若,栗東・辻野,追込,104.4,13,7,4歳以上2勝クラス,35.3,454(+2),京都,77,中10週,Y,,3,ハーツクライ,ウォーエンブレム,
