券種,組み合わせ,配当,人気
単勝,1,340,1
複勝,1,160,1
複勝,3,180,2
複勝,11,950,12
枠連,1-2,600,1
馬連,1-3,610,1
ワイド,1-3,350,1
ワイド,1-11,3430,39
ワイド,3-11,4890,47
馬単,1-3,1190,2
3連複,1-3-11,14670,44
3連単,1-3-11,52080,153
