コーナー,通過順
1コーナー,
2コーナー,"(1,*3,14,15)(6,10,16)(4,5,11)(9,12)(7,8,13)2"
3コーナー,"3,14,6,15(1,10,16)(5,11)(4,9,12)(7,8,13)-2"
4コーナー,"3,14(6,15)(1,10,16)11(5,9)(4,12)(7,13)8,2"
