券種,組み合わせ,配当,人気
単勝,5,1560,7
複勝,5,320,6
複勝,11,130,1
複勝,13,440,8
枠連,4-7,990,5
馬連,5-11,1620,6
ワイド,5-11,680,7
ワイド,5-13,2670,31
ワイド,11-13,680,6
馬単,5-11,4430,13
3連複,5-11-13,5670,22
3連単,5-11-13,41120,134
