コーナー,通過順
1コーナー,
2コーナー,"(*6,14,15)(4,7,8,9)5(2,11,12)(1,3,13)10"
3コーナー,"6,14,4,15(7,8)(5,9)(1,11,12)2(13,10)-3"
4コーナー,"6,14(4,15)(7,8)5,9(1,11)(13,2,10,12)3"
