コーナー,通過順
1コーナー,"(*3,7)15,8,9,16(4,12)-(10,6)14,13(1,2)-11-5"
2コーナー,"3,7-15,8,9(4,16)12(10,6)(13,14,2)-1-11,5"
3コーナー,"(*3,7)(9,15,2)(8,4,16)(12,6)10,1(13,14)-11-5"
4コーナー,"(*3,7)(9,15,2)(4,16)(12,6)(8,10,1)(13,14)11-5"
