着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ペースセッティング,牡3,56.0,団野,1:23.3,,2,3.5,35.8,栗東安田隆,490(-2)
2,6,10,フォーチュンテラー,牡4,56.0,鮫島駿,1:24.0,4,4,6.1,36.2,栗東浜田,482(+8)
3,8,13,ヴアーサ,牡5,56.0,松若,1:24.1,3/4,1,3.4,35.6,栗東鮫島,460(+2)
4,1,1,ビアイ,牝6,53.0,川須,1:24.3,1.1/4,10,63.9,37.0,栗東畑端,530(+4)
5,3,4,マイネルプロンプト,セ11,54.0,田口,1:24.3,アタマ,8,24.9,36.5,栗東坂口,480(-2)
6,4,6,メイショウオーギシ,牡6,55.0,武豊,1:24.5,1.1/4,6,12.4,36.5,栗東飯田祐,496(+4)
7,8,14,グットディール,セ4,56.0,三浦,1:24.6,1/2,5,11.4,36.0,栗東須貝,492(0)
8,4,5,クレスコジョケツ,牝4,53.0,藤懸,1:24.8,1.1/4,13,96.6,36.0,栗東木原,482(-12)
9,6,9,イイネイイネイイネ,牡4,52.0,国分優,1:25.0,1.1/2,14,125.8,36.7,栗東小崎,450(0)
10,7,11,プライムライン,セ6,56.0,川田,1:25.1,3/4,3,5.2,37.4,栗東田中克,456(-22)
11,5,8,スズカマクフィ,牝5,52.0,角田河,1:25.3,1,9,46.2,37.2,美浦伊藤圭,446(+2)
12,7,12,スミ,牝4,52.0,小沢,1:25.4,1/2,12,91.1,37.5,栗東高橋亮,482(-4)
13,3,3,ケイサンフリーゼ,牝5,51.0,岡田,1:25.6,1.1/4,11,85.7,37.5,栗東畑端,500(0)
14,5,7,タイミングナウ,セ7,55.0,浜中,1:26.0,2.1/2,7,24.8,38.6,栗東四位,482(-2)
