コーナー,通過順
1コーナー,"10,12(7,13)9,15(11,17)3(8,14)(1,4)18(5,16)6-2"
2コーナー,"10,12(7,13)(9,15)(11,17)(3,8,14)(1,4,18)(5,16)6-2"
3コーナー,"(*10,16)(12,17,14)13(7,15,6)(11,9,8)18(1,3,4)5-2"
4コーナー,"(*10,16)12,17(7,13,14)(11,15,6)(9,18)8(1,4,5)3,2"
