券種,組み合わせ,配当,人気
単勝,9,480,3
複勝,9,230,3
複勝,5,270,4
複勝,12,580,7
枠連,3-5,1120,5
馬連,5-9,1660,7
ワイド,5-9,650,8
ワイド,9-12,1590,16
ワイド,5-12,2670,25
馬単,9-5,3310,14
3連複,5-9-12,11670,36
3連単,9-5-12,43690,131
