馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ケイアイメキラ,セ6,藤懸,栗東・秋山,差し,71.6,14,11,,37.3,502(+4),京都,63,中8週,Y,,3,パイロ,クロフネ,
2,2,ジューンエオス,牝4,西村淳,栗東・武英,先行,6.4,4,11,,37.9,498(+10),中山,98,中13週,Y,,3,Constitution,エスケンデレヤ,
3,2,テーオールビー,牝5,長岡,栗東・宮,,68.5,13,11,,38.0,464(+2),京都,55,中7週,Y,,3,サンダースノー,マンハッタンカフェ,
4,3,ハリーケーン,牡4,,栗東・大根田,先行,12.8,7,1,4歳以上2勝クラス,36.6,524(0),阪神,90,中12週,Y,,3,モーニン,マンハッタンカフェ,
5,3,グランキングオー B,牡4,吉村,栗東・高橋康,,30.3,11,1,,38.5,458(0),福島,62,中8週,Y,,3,シニスターミニスター,ゴールドアリュール,
6,4,メイショウミカワ,牡8,松若,栗東・千田,先行,63.1,12,12,,39.3,516(-6),小倉,126,中17週,Y,,3,ミッキーアイル,ホワイトマズル,
7,4,カネトシゴウト,牡5,田口,栗東・大橋,先行,21.9,9,12,,37.9,454(-20),中京,90,中12週,Y,,3,シニスターミニスター,キングカメハメハ,
8,5,プロミシングスター B,牡5,団野,栗東・高橋忠,差し,24.6,10,13,,37.1,452(0),阪神,13,中1週,Y,,3,マジェスティックウォリアー,アドマイヤムーン,
9,5,ゴッドブルービー,牡6,角田和,栗東・角田,先行,5.6,3,6,,36.9,468(-2),京都,55,中7週,Y,,3,パイロ,ブライアンズタイム,
10,6,マッシャーブルム,牡5,高倉,栗東・河嶋,,21.5,8,16,,39.5,524(-6),京都,55,中7週,Y,,3,モーニン,キングヘイロー,
11,6,ストップヤーニング,牡4,高杉,栗東・羽月,差し,4.6,1,4,,36.2,448(+2),京都,42,中5週,Y,,3,サンダースノー,ハーツクライ,
12,7,アレナパラシオ,牡5,富田,栗東・四位,,9.3,6,2,,35.8,466(-10),京都,28,中3週,Y,,3,シニスターミニスター,ファスリエフ,
13,7,シンビリーブ,牡4,川田,栗東・森秀,,5.1,2,6,,37.1,524(-2),阪神,76,中10週,Y,,3,Constitution,Footstepsinthesand,
14,8,メイショウコガシラ,牡6,太宰,栗東・本田,先行,112.9,15,7,障害4歳以上未勝利,13.5,504(-6),新潟,56,中7週,Y,,3,メイショウボーラー,Elusive Quality,
15,8,パフ,牡5,西塚,栗東・橋口,差し,9.2,5,6,,35.8,486(+4),東京,48,中6週,Y,,3,レイデオロ,アグネスタキオン,
